Time (EET),Open,High,Low,Close,Volume 
2026.05.04 05:15:00,0.86303,0.86327,0.86301,0.86325,390.42
2026.05.04 05:30:00,0.86325,0.8633,0.86317,0.86324,384.28
2026.05.04 05:45:00,0.86323,0.86329,0.86315,0.86329,500.18
2026.05.04 06:00:00,0.86329,0.86331,0.86319,0.86326,476.17
2026.05.04 06:15:00,0.86325,0.86326,0.86318,0.86322,880.51
2026.05.04 06:30:00,0.86322,0.86327,0.86319,0.86326,440.98
2026.05.04 06:45:00,0.86326,0.86326,0.86305,0.86322,3732.03
2026.05.04 07:00:00,0.86323,0.86333,0.86318,0.86328,1024.72
2026.05.04 07:15:00,0.86327,0.86332,0.8632,0.86332,683.66
2026.05.04 07:30:00,0.86331,0.86332,0.86322,0.86323,548.02
2026.05.04 07:45:00,0.86324,0.86329,0.86319,0.86325,694.35
2026.05.04 08:00:00,0.86324,0.86328,0.86315,0.86322,824.31
2026.05.04 08:15:00,0.86323,0.86327,0.86311,0.86313,683.31
2026.05.04 08:30:00,0.86314,0.86318,0.86307,0.86308,429.9
2026.05.04 08:45:00,0.8631,0.86312,0.86303,0.86308,623.85
2026.05.04 09:00:00,0.86307,0.86331,0.86303,0.86316,982.11
2026.05.04 09:15:00,0.86318,0.86325,0.86311,0.86316,700.07
2026.05.04 09:30:00,0.86316,0.86347,0.86313,0.86343,1442.46
2026.05.04 09:45:00,0.86343,0.86374,0.86339,0.86367,1996.32
2026.05.04 10:00:00,0.86368,0.86387,0.86359,0.86377,1805.87
2026.05.04 10:15:00,0.86377,0.86389,0.86367,0.8638,1379.25
2026.05.04 10:30:00,0.86379,0.86395,0.86375,0.86379,1081.37
2026.05.04 10:45:00,0.86379,0.86391,0.86371,0.86379,1426.59
2026.05.04 11:00:00,0.86378,0.8639,0.8636,0.86387,1663.2
2026.05.04 11:15:00,0.86389,0.86415,0.86381,0.86411,1765.72
2026.05.04 11:30:00,0.8641,0.86424,0.86399,0.86424,1137.15
2026.05.04 11:45:00,0.86424,0.86432,0.8642,0.86424,1376.77
2026.05.04 12:00:00,0.86423,0.86429,0.86411,0.86421,1382.85
2026.05.04 12:15:00,0.86421,0.86428,0.86409,0.86418,1334.85
2026.05.04 12:30:00,0.86418,0.86423,0.86413,0.86417,966.67
2026.05.04 12:45:00,0.86418,0.86426,0.86412,0.86419,658.31
2026.05.04 13:00:00,0.86419,0.86456,0.86408,0.86434,3907.29
2026.05.04 13:15:00,0.86433,0.86447,0.86405,0.86409,3055.03
2026.05.04 13:30:00,0.86411,0.86424,0.86392,0.86418,3564.84
2026.05.04 13:45:00,0.86417,0.86433,0.86411,0.86415,1252.34
2026.05.04 14:00:00,0.86414,0.86423,0.86402,0.86405,1609.32
2026.05.04 14:15:00,0.86404,0.86414,0.86393,0.864,1434
2026.05.04 14:30:00,0.86399,0.86423,0.86396,0.86398,1549.03
2026.05.04 14:45:00,0.86397,0.8641,0.86356,0.86357,852.22
2026.05.04 15:00:00,0.86356,0.86381,0.86351,0.86371,1347.41
2026.05.04 15:15:00,0.86371,0.86372,0.86338,0.86352,1947.42
2026.05.04 15:30:00,0.86352,0.86362,0.86343,0.86346,1482.39
2026.05.04 15:45:00,0.86345,0.86377,0.86343,0.86372,1731.81
2026.05.04 16:00:00,0.86373,0.86381,0.86339,0.86356,2823.97
2026.05.04 16:15:00,0.86355,0.86387,0.86351,0.86383,1581.78
2026.05.04 16:30:00,0.86385,0.86408,0.86383,0.86404,1906.37
2026.05.04 16:45:00,0.86402,0.86405,0.86377,0.864,2382.25
2026.05.04 17:00:00,0.86399,0.86408,0.86376,0.86378,2672.2
2026.05.04 17:15:00,0.8638,0.86382,0.86346,0.86354,1460
2026.05.04 17:30:00,0.86353,0.86359,0.86341,0.86352,1561.34
2026.05.04 17:45:00,0.8635,0.86385,0.8635,0.86381,2683.83
2026.05.04 18:00:00,0.86382,0.86421,0.86375,0.86416,2476.53
2026.05.04 18:15:00,0.86417,0.86448,0.86411,0.86432,2332.93
2026.05.04 18:30:00,0.86431,0.86458,0.86415,0.86452,2461.48
2026.05.04 18:45:00,0.86453,0.8647,0.86435,0.86444,2714.11
2026.05.04 19:00:00,0.86442,0.86487,0.86442,0.86475,2623.96
2026.05.04 19:15:00,0.86475,0.86478,0.86407,0.86421,2720.89
2026.05.04 19:30:00,0.86419,0.86419,0.86394,0.86401,1519.85
2026.05.04 19:45:00,0.86402,0.86417,0.86385,0.86417,1615.46
2026.05.04 20:00:00,0.86416,0.86419,0.86371,0.86382,1209.9
2026.05.04 20:15:00,0.86381,0.86393,0.8637,0.86391,1725.26
2026.05.04 20:30:00,0.86392,0.86411,0.86386,0.864,858.09
2026.05.04 20:45:00,0.86399,0.86412,0.86395,0.8641,253.5
2026.05.04 21:00:00,0.8641,0.86417,0.864,0.86415,430.71
2026.05.04 21:15:00,0.86416,0.86422,0.86413,0.86415,313.93
2026.05.04 21:30:00,0.86414,0.86416,0.86408,0.86416,486.03
2026.05.04 21:45:00,0.86415,0.86424,0.8641,0.86411,876.95
2026.05.04 22:00:00,0.8641,0.86421,0.86407,0.86409,1598.53
